RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
394404,10,"Boston, MA",msa,MA,0.9894096881741518,0.9901090038334254,0.9985652797704447,1.0,1.0002942041776994,1.0002857959416975,1.0001428775539363,1.0,0.9957973308918433,1.0,0.9935483870967742,0.9888611047965447,0.9861325115562404,0.9855839952927331,0.9914274959019651,1.0,1.0,1.0,1.0,1.0,0.9975903614457832,0.994569877107745,0.9930598773326506,0.989010989010989,0.986798239765302,0.9896820383238577,1.0,1.0,1.0,1.0,1.0,1.0001277509925988,1.0030090270812437,1.0019298245614034,1.0061782877316858,1.0001470804530077,1.0,1.0,1.0130459508880296,1.0253164556962024,1.0372960372960374,1.0456922027733575,1.0363636363636364,1.0260564912738825,1.0204081632653061,1.0126582278481013,1.013386976819204,1.0064179749981121,1.0017574692442883,1.013157894736842,1.0340663234220218,1.0478704402770669,1.0546875,1.0539845758354756,1.0340167737673518,1.009624457444801,1.0005885815185402,1.0,1.0,1.0,0.9939301972685888,1.0,1.0,1.010928961748634,1.0254486698597725,1.0275765193523365,1.0195387062566277,1.0174880763116056,1.0081397763034985,1.0065504402786811,1.0011250017400195,1.0000550091681948,1.0,1.0,1.0026196713503215
394976,11,"Phoenix, AZ",msa,AZ,0.9843780761814881,0.9849246231155779,0.9881899252832008,0.990390368432805,0.9897959183673469,0.9889434889434889,0.9910913140311804,0.9887216451134195,0.9893891064483961,0.9907844738417987,0.9888888888888889,0.9877551020408163,0.9876237623762376,0.988785007546537,0.989724175229854,0.9903846153846154,0.9920634920634921,0.9917877447883765,0.9927272727272727,0.992080033347228,0.9930830042468055,0.9933333333333333,0.9931976018285459,0.9919839679358717,0.9897750511247444,0.9937411984072422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.003874603733709,1.0135318245074343,1.0186891287180837,1.0232558139534884,1.015625,1.0071428571428571,1.0017879397948422,1.0,1.0,1.0,1.0,1.0002326122354035,1.0113283035643141,1.0170575692963753,1.0127595728719414,1.0,1.0,0.9895708264993075,0.9872580242287998,0.9837245552906657,0.9801960392078416,0.9769713886950454,0.9784283513097073,0.9813592761913175,0.9856938483547926,0.9882352941176471,0.9923425535239881,0.9964745665155766,0.9979695457855687,0.9955456570155902,0.9945945945945946,0.9938650306748467,0.9882352941176471,0.9869814020028612,0.9863851069741595,0.989247311827957,0.9905660377358491
395057,12,"San Francisco, CA",msa,CA,1.0173768373250238,1.0384615384615385,1.0481283422459893,1.048951048951049,1.0503448275862068,1.045871119946551,1.0337837837837838,1.0201985031372218,1.013986013986014,1.0127659574468084,1.0008903920928058,1.0,1.0,1.0012674271229405,1.0051926049755537,1.0100588522959142,1.0184427471661515,1.014808362369338,1.014686248331108,1.0050251256281406,1.001312444674498,1.006779661016949,1.0030582183773673,1.0,1.0,1.0113707154124087,1.0222222222222221,1.0188383509788845,1.0003611262156877,1.0,1.0036396754429542,1.0103525644957778,1.0170151967788024,1.0250541000854143,1.025531914893617,1.0185231209105405,1.017913593256059,1.0325217780412257,1.0627395902181096,1.0808258330226697,1.093473546253101,1.0903010033444815,1.0826032540675845,1.064278187565859,1.052084686322899,1.0479041916167664,1.050560250363277,1.050147256604125,1.0466666666666666,1.0867940932741031,1.108695652173913,1.114855162759663,1.0933333333333333,1.053334035556492,1.011050061050061,1.0,1.0,1.0,0.9971822166562304,0.9887764355238045,0.9879839786381842,1.0,1.0085258716675423,1.0158311345646438,1.0268828484396368,1.029545882222498,1.0220440881763526,1.0178117048346056,1.018181818181818,1.015338088136211,1.0083333333333333,1.0,1.0,1.0189309576837418,1.0332269247364445
395025,13,"Riverside, CA",msa,CA,0.9939393939393939,0.9964767335573634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933324071501343,0.9947787459520574,0.9916492693110647,0.9894370153949882,0.9913998553630716,0.995,0.9966573805781707,0.9967532467532467,0.9978781590583505,0.9975498774938747,0.9972719005759321,0.9954545454545455,0.9960914238693821,0.9955400779829262,0.9951233360483713,0.9932686661042566,0.9937655278289947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0001666944490748,1.0004280121792082,1.0002326122354035,1.0002667377967458,1.0003572704537336,1.0114702815432743,1.0204081632653061,1.025706940874036,1.0277306365331418,1.0283185840707965,1.02352019177577,1.014834970284301,1.0102020404080816,1.0084033613445378,1.00728599867286,1.00809652325766,1.0138613861386139,1.0218531468531469,1.024793388429752,1.0194986072423398,1.0095238095238095,1.0000009545463677,1.0,1.0,1.0,0.9955149870972011,0.9921259842519685,0.9905751105981919,0.9918200408997955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
394532,14,"Detroit, MI",msa,MI,0.975609756097561,0.9769339695999869,0.9838799332962757,0.9887005649717514,0.9945848199012757,1.0,0.9925499445061043,0.98845042240996,0.9844134536505332,0.9796511627906976,0.9799554565701559,0.975609756097561,0.9722649572649573,0.9758098146304717,0.98,0.9847288046340179,0.9886178861788618,0.9893162393162394,0.9868557285774291,0.9846153846153847,0.9809366231388267,0.9790538950341257,0.97868638538495,0.9768637532133676,0.9765835385063955,0.9771986970684039,0.9841269841269841,0.9866666666666667,0.9827499723693496,0.9910032450498416,0.9984490112446684,0.9993101300217023,1.0,1.0,1.0,0.9933986928104575,0.9915966386554622,1.0,1.0,1.0033444816053512,1.012531328320802,1.0185,1.0140093395597065,1.0006253908692933,1.0,1.0,1.0,1.0,1.0,1.0,1.0024052994691854,1.0194960151199646,1.0222882738179018,1.0169491525423728,1.0005002501250626,1.0,1.0,0.9976634366043402,0.9873248832555037,0.9825,0.9815950920245399,0.9853723963488398,1.0,1.0,1.000474693311933,1.000645577792124,1.000277854959711,1.0,1.0,1.0,1.0,0.9958486620454634,0.9869281045751634,1.0,1.0
395078,15,"Seattle, WA",msa,WA,1.0,1.011303838270059,1.0228558701189305,1.0249614791987673,1.0227375791930644,1.0119203995161237,1.0,1.0,1.0,0.9992506666666666,0.9975757575757576,0.991612,0.990990990990991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.011630507691432,1.01,1.0,1.0,1.0001666944490748,1.0018557513771718,1.0078433189101257,1.0064935064935066,1.009299211426871,1.007974562798092,1.011111111111111,1.0357142857142858,1.0598634374044744,1.0736196319018405,1.0747909752518638,1.0614954877524712,1.046940433777111,1.0273972602739727,1.0175438596491229,1.0153861775171962,1.014617822891773,1.017851889726277,1.025339387268391,1.0689655172413792,1.1029857397504457,1.0888370928402953,1.0555415437753268,1.0103629725085912,1.0,1.0,0.9999695238095239,0.9981303332816782,0.9913503756061761,0.9866666666666667,0.9853640105191318,1.0,1.0,1.0,1.0008481764206956,1.0000833402783564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0005944708673349
394865,16,"Minneapolis, MN",msa,MN,0.9954977488744372,1.0,1.0,1.0,1.000181851245681,1.0004547521600728,1.0,1.0,1.0,1.0,1.0,0.9908501730954062,0.9925093632958801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948186373941057,1.0,1.0,1.000250062515629,1.0,1.0,1.000173943294486,1.0004653327128896,1.005473912333227,1.004823151125402,1.0006253908692933,1.0,1.0,1.0004653327128896,1.0210526315789474,1.0307692307692307,1.0379746835443038,1.0404161664665867,1.0344827586206897,1.0217864923747277,1.0142857142857142,1.0029979997024019,1.000111123458162,1.0,1.0,1.0055416630107339,1.0269405174713258,1.0392156862745099,1.040574838798189,1.0307692307692307,1.0158520752188298,1.0,1.0,1.0,1.0,0.9947027663331371,0.9942028985507246,1.0,1.0,1.0005002501250626,1.0135171668018383,1.0132501948558068,1.0091737648815964,1.0001852830487699,1.0,1.0,1.0,1.0,0.9977114115565917,1.0,1.0
395056,17,"San Diego, CA",msa,CA,0.9878787878787879,0.9927338243446582,0.9923296415596641,0.9979995554567682,0.9954668711549325,0.9943226888785717,0.992,0.9910913140311804,0.9879698976084519,0.9847433756949939,0.9865550625039526,0.980980980980981,0.9807486410805468,0.9844328790518942,0.9878787878787879,0.9887640449438202,0.9908998988877654,0.9912585008023229,0.9907047887986822,0.9893617021276596,0.9910913140311804,0.9902912621359223,0.9904648255483578,0.9904761904761905,0.9880239520958084,0.9924878659356405,1.0,1.0,0.9962894248608535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000001818185124,1.0038912862442273,1.01636537541846,1.0216470501759511,1.028169014084507,1.0306406685236769,1.023543870974498,1.015810304124427,1.0109546165884193,1.0092491838955386,1.0091047040971168,1.0136674259681093,1.02,1.0333333333333334,1.048658532936691,1.05,1.0344355154933838,1.0112234692743638,1.0,1.0,0.9947084021614357,0.990909090909091,0.9877941425427459,0.9896602658788775,0.9895833333333334,1.0,1.0,1.0000082168988245,1.0027835849787068,1.0070733919134431,1.0053684724255734,1.0001666944490748,1.0,1.0,1.0,1.0,1.0,1.0,1.0000507639981724
395148,18,"Tampa, FL",msa,FL,0.9745548078671828,0.9745454545454545,0.9759036144578314,0.9774193548387097,0.9805591023560796,0.9819972717846925,0.9791533631332482,0.9781634682171378,0.9777777777777777,0.9761904761904762,0.9769577038500012,0.975609756097561,0.9722222222222222,0.9738099724853635,0.9746795035841184,0.9785202863961814,0.9808219178082191,0.9782040890170031,0.9795791631568278,0.9777777777777777,0.9789473684210527,0.9787234042553191,0.9785495179666959,0.977730790132731,0.975609756097561,0.9777777777777777,0.9818181818181818,0.9836612204068023,0.982051282051282,0.9841269841269841,0.9862136980255036,0.9877300613496932,0.9873723804406234,0.989010989010989,0.991413000255444,0.9874326750448833,0.9875980508007247,0.9914893617021276,1.0,1.0,1.0,1.0006671114076051,1.0000105362988108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.006653505461935,1.0150768771458427,1.0133333333333334,1.0038722495033174,1.0,0.9937933359013867,0.987012987012987,0.9824561403508771,0.9795876709532557,0.9769230769230769,0.9777777777777777,0.9777424483306836,0.9812108559498957,0.9849063481303566,0.9876230581894463,0.987460815047022,0.9892378568372584,0.9859154929577465,0.9856274973379856,0.9828815628815628,0.9807481186781015,0.9777281746031745,0.9779179810725552,0.9779951100244498,0.9798632934123065
394530,19,"Denver, CO",msa,CO,1.0,1.0,1.0001283059448098,1.0022271714922049,1.0002232641214557,1.0,1.0,1.0,1.0,0.9941504178272981,0.9918669563382772,0.9908256880733946,0.9894459102902374,0.9986361569934838,1.0,1.0,1.0,1.0,1.0,1.0,0.9947826086956522,0.9950413223140496,0.9934359280601428,0.9927311062738362,0.9918486235839643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0162381894089212,1.0317989417989417,1.0445714285714285,1.0518,1.0506329113924051,1.0375,1.016296875,1.0084025210084033,1.0080213903743316,1.0066666666666666,1.0058027079303675,1.0100673378225216,1.0425728920409771,1.0594735131621709,1.0653586713286713,1.0442477876106195,1.017939090529829,1.0,1.0,0.9947021299599956,0.9928139350460137,0.990909090909091,0.9899749373433584,0.9883515707730322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975716841967441,0.9932203389830508,0.9933771929824562,1.0,1.0
394358,20,"Baltimore, MD",msa,MD,0.9861458405532066,0.9882352941176471,0.9940119760479041,1.0,1.0,1.0,1.0,0.9920400166736141,0.9931221728375594,0.9922480620155039,0.9932123117970012,0.9865470852017937,0.9865716634694437,0.989159891598916,0.992071365645759,1.0,1.0,1.0,1.0,0.9951219512195122,0.9977528385413905,0.9964448937469725,0.9931927587555953,0.9914712153518124,0.9888499004866882,0.9905097491781871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0004168403501459,1.0050251256281406,1.000555864369094,1.000001470590398,1.0,1.0,1.0,1.0,1.0,1.0,1.0046511627906978,1.0169491525423728,1.0196078431372548,1.015525153778559,1.000277854959711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0003031221582297,1.0051826898160146,1.0116279069767442,1.0003101923490827,1.001001001001001,1.0,1.0,1.0,1.0,1.0,1.0,1.0
395121,21,"St. Louis, MO",msa,MO,0.9769818597359855,0.9784726911524388,0.9853030128999961,0.9870660313138189,0.9913597089586176,0.9910255442305272,0.9887904980457771,0.9868421052631579,0.9839497557571528,0.9812782440284055,0.981056634839327,0.9783690400711678,0.9760429477794046,0.9795748228428511,0.9828009828009828,0.9876430935603968,0.9919839679358717,0.9924589936057826,0.990909090909091,0.9895257483132096,0.9850450260815797,0.9864864864864865,0.9853495934959349,0.9829311359623308,0.9789473684210527,0.9830742336632737,0.9879839786381842,0.9954497245000906,0.9932118613790639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9967387569133263,1.0,1.0,1.0012259910093992,1.0114942528735633,1.0204081632653061,1.0149145143688614,1.0023952095808384,1.0,1.0,1.0,1.0,1.0,1.0000846225449846,1.015942482025633,1.0271231658514897,1.0319148936170213,1.0317740759436873,1.0112359550561798,1.0001600256040966,1.0,1.0,1.0,0.9955555555555555,0.988,1.0,1.0,1.0,1.0048780487804878,1.0111890081687585,1.013424585417215,1.001669449081803,1.0,1.0,1.0,1.0,0.9914467939785581,1.0,1.0
