date,rating,note,review_text
2021-08-01,5,Stayed with kids,"Diane’s cottage is an all around gem. It’s situated in a peaceful, serene setting and it’s chalk full of anything you’d need. It really can’t be beat. We had a great time and will definitely be visiting again!"
2021-08-01,5,Stayed with kids,"This was a great experience, the cottage was very welcoming with a friendly beagle, games, TV, and plenty of space for our family. Norfolk was a short drive and had plenty of parks to keep our kids busy each day. I highly recommend staying here!"
2021-07-01,5,Stayed a few nights,"I came to Windmill cottage for a week of rest and relaxation, and found all that and more! Diane’s family and sweet dog Howie were the most wonderful hosts and made sure I had everything I needed for my stay. I can’t wait to come back!"
2021-07-01,5,Stayed a few nights,Diane's Cottage was amazing. Super clean and had alot of little things alot of other places don't have. Everytime I came home for the evening I felt like it was actually home. Super host is a well earned name for her!
2021-07-01,5,Stayed with kids,"Wonderful stay. I stayed here for a month while visiting family and Diane's place was a great value. Great location close to Norfolk (~15mins), comfy home, and beautiful surroundings. It was safe on the property and even though it is a working farm it was relatively quiet. Everyone I met on the property was friendly and caring. I would totally stay here again and recommend to others.
Quick story - I am not from the midwest, so my first week there was a crazy thunderstorm that hit overnight with a tornado warning issued in the area. I was sleeping like a baby when this was all happening, and Diane had the forethought to call me at 1am to let me know that I needed to get into the basement for safety. I was freaking out and she helped calm me down and guided me to find the basement I had not bothered to find previously. All was well and we were safe, but the next day her and her family took care of cleaning up the branches in the aftermath and checked on me. Seems kind of silly to share, but it says so much about a host who not only takes care of the property, but also guests."
2021-06-01,5,Stayed a few nights,Diane’s cottage was a perfect setting with farmland all around. It was quiet and peaceful listening to the birds everyday. It was nostalgic for my husband who grew up on a farm nearby . The cottage was clean and equipped with everything we needed for our stay. Diane was also very helpful in suggestions for local activities and dining.We hope to go again.
2021-05-01,5,Stayed a few nights,"Windmill Cottage is a delightful place to stay. It is surrounded by beautiful trees and fertile farmland and is so nice and quiet and peaceful, yet close to both Madison and Norfolk so that you can quickly be in town enjoying restaurants and movies and parks and walking trails and shopping and more. The house is clean and wonderfully decorated in a way that brings back so much nostalgia for simpler days, while having all the modern amenities you may desire. The value of what you get for the cost is amazing, the host is very wonderful and responsive with communication, and you will find yourself enjoying a very comfortable, peaceful stay if you choose to come here.
On a lighter yet important note: I've never stayed anywhere that was so well stocked with bath towels and face cloths and toilet paper for your bathroom needs. In fact we were all talking about how we always traveled with extra supplies because the places we would stay would be so meagerly stocked. Windmill Cottage looks out for your needs and comforts!
We will definitely stay again and we've recommended it to family and friends and will continue to do so. We can't wait to come back again."
2021-05-01,4,Stayed about a week,Great location private discrete great price
2021-05-01,5,Stayed with kids,Nice quiet place to stay. The decorations were amazing.
2021-05-01,5,Stayed with kids,Very charming farm house with beautiful scenery and gorgeous sunsets! Wonderful hosts with thoughtful touches. Perfect place to relax and unwind.
