,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2020-10-31,0.9905335245434453,0.987574630432943,0.9978548979539794,1.0002029661328375,0.9935675897062897,0.9979065287452867,1.0,0.9799868336997459,0.993139467482731,0.9733082319297988,0.9822523786928189,,0.9794408867595171,0.9970387334571184,,0.9894127273367864,0.9882652737739582,0.9977900170764838,0.9910723779144831,0.9985418428432508,0.9982116982438263,0.997425787361642,0.9884398047665157,0.9854693249683296,1.0,0.9932960551357044,,1.0001755001755002,1.0022398575026428,0.9961370857918889,0.9947300494730049,0.994675808064381,0.991489255337426,0.9913898848016197,0.985192580051351,0.9988532014406548,0.9936392370273354,1.0109640085170684,0.9865560406755906,1.0,0.9941751063177781,0.9881305251641882,0.9995044911192403,0.9973643389979894,1.0,1.0026302100060223,1.000287523523193,0.9639908097890214,1.0
2020-11-30,0.9895392487485102,0.9856899960652261,0.9977443260925357,1.0015870262461646,0.9947282162990644,0.9985398347988277,1.0,0.9806064233086377,0.9909716182582398,0.9792337767765199,0.9858786151288899,,0.9768303578500285,0.9903018439340833,,0.9850440549677912,0.9877953956748841,1.0037391516332814,0.9871234647705236,0.9988190970292138,0.9974796425922333,0.9972505184112913,0.9869257203753936,0.9907692307692308,1.0,0.9930195716117125,,1.0,1.0022147078279617,0.9935869605566879,0.9945873526259378,0.9974872761257152,0.9917318306574106,0.9896187810971104,0.9878321482181144,0.9998722178686333,0.9938889234033221,1.018552200800291,0.9885810397680815,1.0,0.9944180715026001,0.9867358416761621,1.0005909732672749,0.9957626245959372,1.0,1.0029594082192435,1.0002341581533756,0.9820932185120891,1.0
2020-12-31,0.990669928668749,0.993519392587477,0.9978482637721812,0.9999138060576174,0.991720757121962,0.9957732702381193,1.0,0.9809905070932573,0.9935417585089418,0.9816801437693602,0.9837363377779695,,0.9739732117889004,0.9873054250973922,,0.9858590914865729,0.9913191251536894,0.9980086351739963,0.9882276699187458,0.9945454545454545,0.9949339903311657,0.9972995861615793,0.9881307926064724,0.9881020241794748,0.993103448275862,0.9935312113097708,,1.0,1.0004715220458034,0.9889834859245316,1.0,0.9969854021612298,0.9901884917431464,0.9911565033312416,0.9859247063001599,0.9994538531788794,0.9898436370025768,1.0071663945085998,0.9866215560756061,1.0,0.9919431738404464,0.9873983037837888,0.9994728360151891,0.9938377941795019,1.0,1.0027930558878262,1.0001323999591336,0.9727278873620337,1.0
2021-01-31,0.9890151045120239,0.9900056829907817,0.9974713478388387,0.9998559608972172,0.9929889853291226,0.9949421160494989,1.0,0.9777522889592811,0.9912480066557481,0.9785466852508898,0.9813358242639377,,0.9699877426635856,0.9858519837928431,,0.9801100554359478,0.9881883640067656,0.9996193077582829,0.9937972276301054,0.9992677157914559,0.992790926346491,0.9948946863453072,0.9886996469201474,0.984873949579832,1.0,0.9933655758539653,,1.0,1.0067469251615593,0.9936077076871727,0.9929577464788732,0.9970269234737545,0.9854277368311709,0.9856855111158719,0.9835757339545312,1.0005826875686985,0.9903706554315003,1.0026259821788814,0.986527680355355,1.0,0.9914554492611657,0.9859453026741822,0.9987673989714864,0.9951589665127344,1.0,1.003793215955104,0.9954898378625257,0.9592067898280208,0.9960044138892316
2021-02-28,0.9867325726965335,0.989500218542068,0.9990610328638498,1.0039632937799239,0.9966370382997457,0.9908151616824739,1.0,0.9810847876034825,0.9904993806884245,0.982362018271266,0.9825810184147186,,0.9726344250334698,0.990319047965054,,0.9840763406513775,0.9900058533722017,0.9941674701043975,0.9936497008169187,0.987982047369582,0.9949564355388192,0.9923004529264938,0.9931640252118674,0.9851205746536684,1.0,0.9943684895655364,,1.000168361622443,1.0069945462154148,0.9937127586338075,0.9950540958268934,0.998241033100446,0.9805031981934282,0.9863740062501829,0.981076199342401,1.0022304719148738,0.9884164529316436,1.0003638890245696,0.9874604730375456,1.0,0.993553490434263,0.9887149274532273,1.0041575661672444,0.9981049577538923,1.0,1.0097531489162443,1.0017785682525566,0.9662814683842721,1.0
2021-03-31,0.9914502400910923,0.9938134903531224,1.0004305115259677,1.0093539544073862,1.0054738385963213,0.997936456710959,1.0,0.9880244018973494,0.9973924193862568,0.988262824454579,0.9892699059022819,1.0105787309396763,0.9774963232801176,0.9966866199395906,,0.9859795701567913,0.989903386984096,1.005986262463654,0.99596757852077,0.9979137328534918,0.9981186447152217,1.0017613394640514,0.9930684696590468,0.9923899919053584,1.0003921568627452,0.9999680624461771,0.984728804634018,1.0061036337248799,1.0130017763981598,0.9963436846484689,0.9943999104343932,1.00367330990861,0.9871130231061002,0.991444464603461,0.9853621494208846,1.0087064174911382,0.9948924054111847,1.0060163639957866,0.992065802751458,1.0,0.9970363760098622,0.995012266182366,1.0149187477602355,1.0009701189592863,1.0025062656641603,1.0182688404849731,1.0130179480120396,0.9826286148088115,1.0
2021-04-30,0.9981312753339371,1.0006613756613758,1.0020207423417522,1.0167970660203947,1.0145209413302203,1.003210345358444,1.0,0.9934617253584408,0.9994444608359139,0.9924087552600042,0.9912952756984996,1.0130087672576604,0.9815724921202721,0.9995563182471853,,0.9936628222246192,0.9965277777777778,1.0156014075658846,0.9980348263177519,1.0085114108928197,1.0047244143205907,1.0024228307925727,0.9993258483370319,1.0,1.0001653165812532,1.0066642024943668,1.0,1.0176988097291702,1.0309787683189218,1.0009293680297398,1.0001576856187462,1.0080107182713733,0.9934832288391271,0.9950009327266371,0.9900427110352713,1.0150629463753147,0.9952472467107961,1.0188819059469965,0.9964102588065559,1.0,0.9989081845900221,1.0018030347914015,1.0228874503796102,1.0045122514635134,1.0165745856353592,1.028234829831271,1.0178202152016818,0.9780634685940259,1.0
2021-05-31,1.0008791519483282,1.000612745098039,1.0049636012549312,1.022063450913239,1.019993674036992,1.0118592617013151,1.0,0.9959595947949781,1.000675281231155,0.9944107513323157,0.9941636018889951,1.0112476400121457,0.9910458375008587,1.0027466585240687,,0.9949350283261488,0.9969813051921221,1.027706898423077,1.0000833680700292,1.0179388110529493,1.0110547711277023,1.018575249141954,1.0015927670550053,1.0,1.018845700824499,1.009788237997944,1.0,1.0273460172400426,1.0327827494917274,1.0039623489897873,1.0030751841778194,1.0095568068132865,1.0074432681815138,1.003412517249062,0.9961867669822798,1.0147143272847279,0.9991900552910525,1.022704598395006,0.9971868969173364,1.0,1.0033475879695632,1.0051974513649682,1.027600434226285,1.010101728847873,1.0177127078001142,1.0316190031654033,1.0231792860192181,0.9902258851495829,1.0
2021-06-30,1.0020438566126921,1.0022076270405436,1.0063022828076273,1.0230763810340968,1.0211042016652838,1.0198968812941338,1.0,0.9977335629109088,1.0021511292752943,0.993989719128959,0.9980028181073273,1.0123315088041884,0.9958982709946579,1.0033758794399485,,0.9930093960691571,0.9982208207082391,1.0378846475699373,1.0019974840790635,1.0385763116611362,1.0145531724039103,1.0216932087514945,1.0037484947155677,1.0,1.023157894736842,1.0139779670899076,1.0,1.0276502813147763,1.0479861262743546,1.0082007258514796,1.0063652896856325,1.0120608123804746,1.0142296850374843,1.0036769889983777,0.9922708911976097,1.0185027314122004,1.002164185568455,1.0343389606281097,0.9999977613845971,1.009090909090909,1.003256329240695,1.0063787730263147,1.0237440174558476,1.0098609250517478,1.0328556763221115,1.0317198415603253,1.03929043603375,0.9949964260185846,1.000002000008
2021-07-31,1.0009856787979121,1.0,1.0057628087425816,1.021563551744685,1.0131534277809038,1.0160579791787274,1.0,0.9976792545694613,1.0024652856672513,0.9949489795918367,0.9968354118867135,1.0046545905505406,0.991670422522309,1.0024593422502097,,0.9964068373296376,0.9981151696347329,1.029336939469378,1.0007891389755137,1.0324102273400648,1.0085806658546732,1.0173216922697468,1.0007602408791207,1.0,1.008949786310185,1.0135862989498026,1.0,1.0172015709934477,1.0294923586902958,1.0115649824546706,1.0052631578947366,1.0066735168271992,1.0151464790519478,1.0050713607907862,0.9951481949623309,1.0147450205623658,0.998624602187791,1.0324483775811208,1.0008295925246047,1.010263157894737,1.0023365497049372,1.004598957482854,1.02186161583826,1.006827735761692,1.0303951367781157,1.0233645891065344,1.0256660663722177,0.9912319750573768,1.001787558685446
2021-08-31,1.0001816350694244,1.0,1.0022170704030406,1.0142543280618646,1.0067336805951879,1.0087027931363113,1.0,0.9958614270610795,1.000192474118036,1.0002750275027503,0.9964530427232502,1.0,0.9925673985713116,0.9997981967141797,,0.9919113504721514,0.9958117245073766,1.0201771467062786,1.0000002941180797,1.0234962035330295,1.0023921857701212,1.0058309556654645,0.9979093385371931,1.0,1.00418410041841,1.0106883879832609,1.0,1.0014300648131451,1.023032543315136,1.0092754833104545,1.0,1.001619752007553,1.0115654429047658,1.001830716307782,0.99489676414903,1.0087700358389495,0.9977998663592169,1.0269405174713258,1.000128957163984,1.0003206157464408,1.0006993466451508,1.0015529604435516,1.0094210548664122,1.0025018695980061,1.024,1.014837304796301,1.0192623846982267,0.9936111466917155,1.0
2021-09-30,0.9987292398596022,0.9969764972009049,1.0016051297381048,1.0105488509353708,1.0023609630803625,1.0026278995940623,1.0,0.995606009679036,0.999095508922549,1.0006418485237485,0.9933114308129503,1.0,0.9892207577907101,0.9988731197791629,,0.9857922138963391,0.9974439803644911,1.0134064625152628,0.9963421129552058,1.0118239146252728,1.001297063410273,1.006014264742574,0.9971279564682085,1.0,1.0,1.006941334030975,1.0,1.0002129530192458,1.0198427679478934,1.005803166488002,1.0,1.0002425773188164,1.0086220453914023,0.9972634387661123,0.9920521970761467,1.0063426062870149,0.9973758224006242,1.017391304347826,0.998201529415594,1.0,0.9970696078216773,0.9978416550984306,1.0036911592692566,1.0008073333656278,1.0210460512606794,1.008848720939782,1.0134298592961162,0.9847088112244087,1.0
2021-10-31,0.9952891416252974,0.9958827366563063,0.9979145538460137,1.0067516624959478,1.00043022371483,1.0001837712442545,1.0,0.9945332690801564,0.9998895716900563,1.0002901459878386,0.989098838213279,0.9999232556354783,0.9895892494830609,0.9971632150991594,1.0,0.9867234784088602,0.9979596799809418,1.0085698755136443,0.9987075486258268,1.00987035078749,0.9991513949783302,1.0004232211738846,0.9963083516758566,1.0,1.0,1.0049376418400346,1.0,1.0,1.0116803994736379,0.9987508403845681,1.0,0.9980067655477491,1.0015162024082396,0.9932967651615978,0.9868428951494422,1.0047163590520118,0.9957674847261205,1.0107192014070532,0.9988228752633109,1.0,0.9957765144342372,0.9961960846081808,0.9994527824721127,1.0005843638402738,1.0103460540631015,1.0036608869462134,0.9997815177541165,0.9722843161063284,1.0
2021-11-30,0.993816419634822,0.9979996666111018,0.9962215459584696,1.0060651537329237,0.9996309124394397,1.0006504784915031,1.0,0.9940418729000065,0.9983681716201931,1.0000581530588508,0.9875356011376019,1.0,0.9847844900395385,0.9951325234003633,0.9857142857142858,0.9851377602171849,0.9942645183098581,1.0081835835002115,0.9967750523359722,1.0127777777777778,0.9987134740539618,0.999825832366038,0.9931722728247591,0.9918523362652454,1.0,1.0032095607370652,1.0,1.0,1.0109348561759728,0.998941124762764,1.0,1.0,0.998790145711066,0.9932686844737588,0.9875614674273473,1.0000577937345352,0.9971964622196978,1.006025308464227,0.9980357749349033,1.0,0.9951072811005979,0.9951581095047943,0.9973101047741332,1.0008248281618217,1.006105006105006,1.0030737860366197,1.0009627684840976,0.968039196074509,1.0
2021-12-31,0.9968373582785724,0.9968465301470534,0.9976310416573804,1.0076776776512646,0.9954720093549803,1.0008630835621812,1.0,0.992493419178265,0.9984253526950847,0.9971564850377626,0.9854843328002824,1.0,0.9792699737843958,0.9958376572001403,1.0,0.9821194092010348,0.9926249419065962,1.0069860894470826,0.9972135071439625,1.0093594638111467,0.9971487006973098,1.0,0.9947070761160062,0.9984603541185527,1.0,1.002645260296224,0.9930555555555556,1.0,1.0161721343124273,0.9945636206752693,1.0,0.9984962406015038,1.0002945249820725,0.9941881480196553,0.9859373724340683,0.9953232028652507,0.9948986270968403,1.0052754452634316,0.997721804699523,1.0,0.9942261837939966,0.9956447999794308,0.9972351663138997,1.0002119093028183,1.008874281540758,1.0032177016673893,0.9995998024140808,0.9671374853856605,1.0
2022-01-31,0.9963011653707864,0.9977049125468904,0.9982050164920138,1.005320569169617,1.0011190740945628,0.9984982956116031,1.0,0.9935180699079496,0.996358701975907,1.0,0.9851266080413088,1.0,0.9787260953313229,0.991856571483499,0.991107817710263,0.9787715817915752,0.994208024852939,1.0024256481239955,0.995591676998399,1.0130484077736996,0.9967018680342689,0.998088669636336,0.9929807380297836,0.9926760227645184,0.9950712173859352,1.0020684811103027,0.9872448979591836,1.0,1.01421603048144,0.996081818097163,1.0,0.9960171020946261,0.9964345711466474,0.9875442780620165,0.9862226931359828,0.9998922395049968,0.9931576125507626,1.000416840350146,0.995031709694893,1.0,0.9959333177714662,0.9938475272394581,0.9999588890623405,1.0000363781876387,1.0165723850993855,1.0042087607195216,1.000166919680875,0.9658379547865611,1.0
2022-02-28,0.9982048686665209,1.0,0.9973683844283645,1.0153250036157908,1.0113182239139784,1.001729106628242,1.0,0.9956335294866038,1.0004314880487974,1.0,0.9829317744072993,1.0,0.9791765687672758,0.9952796592700973,1.0,0.9834845093790563,0.9951110548580543,1.0017565504545725,0.9893489736950455,1.0080860214849623,0.9990778680185354,0.998713885968756,0.9944398267825728,0.9968440796721019,1.0,1.00513742769977,0.9976739953479908,1.0002787012105718,1.0224411807236955,0.9980527098515872,1.0002632964718274,0.9989426132440082,0.9928564061122382,0.9903023187248629,0.9853076460793753,1.0031909124453489,0.9921666981435985,1.0040990326282997,0.9983558640847644,1.003258468335788,0.9938208109569766,0.9954569920856402,1.0099879916826222,1.0030582374940546,1.0192272644432294,1.0116686736762646,1.0015600161492528,0.9682642206605647,1.0
2022-03-31,1.0011180693792254,1.0002521750400004,1.0033366568515971,1.024437495264211,1.0198017060050504,1.0120267886836498,1.0,0.9970616146925871,1.0026097233426652,1.002,0.9912506779803473,1.0,0.9872800347873323,1.0029505263218252,1.0,0.9852049797990411,0.9942516211537237,1.0148713705477104,0.9922773033940752,1.0309320141422282,1.0046443873491082,1.0031096845868193,1.0008680149488962,1.0,1.0125,1.0141428916953152,0.9970422267253072,1.0188221125168133,1.035259359123491,1.0055404724338675,1.008996983408748,1.001991653558139,0.9934220850680021,0.9944959763360807,0.985510358965889,1.0092314377097307,0.9984532345711876,1.0221835580687255,0.9979043511096837,1.001492537313433,1.0033404029392985,1.002158338035683,1.0163621704062535,1.007054373909189,1.048951048951049,1.0229653672762127,1.0251270560936088,0.9763319413749213,1.0
2022-04-30,1.0013190330569846,1.0050000000000001,1.001708476431049,1.0251636929062493,1.0262001116269213,1.0266762981832092,1.0020429461555642,0.9984205130447507,1.006772896278559,1.0006758720930233,0.9970618441862644,1.003484714716094,0.9964127505438206,1.0036291633791012,1.0,0.992828686746163,0.9982965997999583,1.029972247842866,1.0021190831228393,1.0540967356008253,1.0129240167551605,1.0126550208851608,1.0033136426401599,1.0,1.0026338893766462,1.020020641561169,1.0,1.0285672483507131,1.0560998610727286,1.0098564681532078,1.022248402220184,1.0026296488911033,1.0099372680770826,1.004826753593495,0.9965312842094274,1.0132857087392035,1.0021759803756192,1.029820337099463,1.0043105518476672,1.0003334444814935,1.005335361796229,1.0055738201272368,1.019739775711732,1.0135714965978504,1.0433316592579929,1.025932150278514,1.0358131301702058,0.9960642581753592,1.0
2022-05-31,1.0021121961213542,1.0013238357733472,1.0053834031075268,1.0211234476657798,1.0195187664928722,1.0377835939848221,1.0001483957382713,0.9988360138000094,1.008183502739131,1.0015806550474364,0.999552232774701,1.0000784498313329,0.9987065083079365,1.0055273848658821,1.0053374215711326,0.9955327875027781,0.999078341013825,1.0383302058474073,1.0051822817836205,1.0510572561179061,1.0174837257200002,1.0200765397614733,1.0030771915904457,1.0,1.003071314650262,1.0235586124567375,1.0,1.0296642543803172,1.0523176221855997,1.016341086417917,1.0120230794484248,1.0012335451835481,1.021232850770564,1.0073683785298075,0.9951181210372851,1.0108657443009637,1.0085309844893655,1.0355377735937867,1.0034226759387228,1.0227664711969644,1.0055345612067716,1.0068774140625214,1.0132483731237796,1.0182326371839716,1.0719794344473008,1.0194094200877089,1.051970585040312,0.9991930277598451,1.0
2022-06-30,1.00115261182396,1.0000620570111036,0.9990969616067272,1.0074016399533585,1.0070387097589732,1.0306948012793415,1.0,0.9963543517721288,1.0052546999421297,1.00062656641604,0.9984125953397197,1.0,1.0005088505501434,1.003009999816949,1.0,0.9907399857755375,0.996367989782312,1.039841858201124,1.0031598402925712,1.0547291705715862,1.0139377452411653,1.0143090415667597,1.0034282103401408,0.9988584474885844,1.0,1.0162610970977082,1.0,1.0192983363128936,1.0438709208704242,1.016093303226219,1.008979907752575,0.9995184248292832,1.0240689856370748,1.0049976657747899,0.9975563009519782,1.0061317111418255,1.0067299286518936,1.03854143240972,1.0016203384038393,1.016025641025641,1.0007226033571162,1.0022765015047048,0.9991120996045595,1.0094700308332716,1.0651901492862592,1.0039681566809615,1.0438443171420257,0.9953775038520802,1.0
2022-07-31,0.9947744412375185,0.99954896129402,0.9917048622690131,0.9996366927165348,0.9968668525029064,1.0217758964048838,1.0,0.9928952606403957,1.0011169226341665,1.0,0.9955531906714101,1.0,0.9943991667723853,1.0007363497629593,1.0059171597633136,0.9911017837843641,0.9948340246536128,1.0275841304703583,1.000055570991942,1.035808097804797,1.0015898480622756,1.0042817679372238,0.9972829341979009,0.9988339475319936,0.9948846419335536,1.005741162945568,1.0,1.0082595679719033,1.0325121134681572,1.0056625211236236,1.0,0.9972256139218884,1.024212086691272,0.999869584983822,0.9889793536725335,0.9975663685813921,1.0015618568847908,1.0235294117647058,0.9974580639975497,1.0,0.9960930410751478,0.9985595246903979,0.9941852371775842,1.00321160320957,1.0629278156040147,1.000265053859689,1.0287975377766825,1.0,1.0
2022-08-31,0.9907580725138556,0.9988415509693871,0.9855953874312363,0.9959741696159206,0.9934864375479605,1.010666875238266,1.0,0.9849980272721501,0.9965416173071013,0.9947368421052631,0.999814746202297,0.9953340520431405,0.9917274728280977,0.9952523392775632,1.0,0.9836859438695065,0.9889451640812731,1.0088926548732506,0.9932961339757357,1.0116111256887956,0.9982770769622239,1.0,0.996420878773627,0.994408475573867,0.9850746268656716,0.9986082265729904,1.0,1.0,1.0173180933572963,0.9986515556734188,0.997386681084978,0.9871188022104332,1.0112262030842416,0.9959468782641157,0.9878436260737966,0.9937208668414442,0.9955424037327715,1.0071942446043165,0.9922249572750743,1.0,0.9904833819807285,0.9919747627073562,0.9914917287170706,1.0000795866713565,1.043727598566308,0.9980125020591899,1.014521219348161,0.9871398837810574,1.0
2022-09-30,0.9920756941079019,0.9950575492950471,0.9830397168750209,0.9936211908610275,0.9895476571928785,1.0032640430839979,0.996,0.9795439119613758,0.9938827972760442,0.9948256015847752,0.9921904427659184,0.987596727308568,0.9862102741003956,0.991628720079257,0.9979729729729728,0.9807291491321573,0.9887686306436455,1.0010588169084889,0.9949613906420789,1.002402261886232,0.9964011598344672,0.9979747034383776,0.9907505637252543,0.9851380154848361,0.9749687108886108,0.9941380332868511,0.9930429958569028,1.0,1.005210096503886,1.0019075491164129,0.9970909090909091,0.9851918275153732,1.0027537688879404,0.9904103751877313,0.9861670987075197,0.9915177102970885,0.9936798018861601,1.0002634096777645,0.9908021086290396,1.0,0.9862854553323248,0.9875194605579374,0.9876980248609786,0.9993885677288158,1.016260162601626,0.9957377628070722,0.9981772476499365,0.9776665062090795,1.0
2022-10-31,0.9891439355617417,0.9870876443423864,0.9830576461324569,0.9919457118330535,0.9854470375378885,1.003125,1.0,0.9771291236628279,0.9926376105972018,0.9894625466951695,0.9851355793211773,0.9766387044862128,0.9835350252689607,0.9885024036803692,1.0,0.9765939208579402,0.9852976795762327,1.0000872676413282,0.9896516540991694,1.000087858330308,0.992973715988879,0.9986438763248376,0.9889439005041003,0.9827395788232136,0.977166205057408,0.9897070607578787,1.0,1.0,1.0080172255818214,0.9912523385495021,1.0,0.9824268290687677,0.9988209503673064,0.9891518400194304,0.9838863959832946,0.9911480596762025,0.9906720332082322,1.0,0.9878524717724204,0.9877469367341836,0.9835294349887903,0.9836953273930926,0.9831055915511565,0.9968855594934373,1.0076674816625917,0.9923867948873877,1.0003644316693123,0.9770783523109103,1.0
2022-11-30,0.9790893550019114,0.984090105789962,0.9795298786108169,0.9883340306493571,0.9826098047111554,1.0015384615384615,0.9927829074964162,0.9741391827210627,0.9894353351967037,0.9857835694153199,0.983068227125313,0.9759155589174924,0.9807464518828442,0.9854696116122854,1.0,0.9673951998145347,0.9842258971039445,0.9960353591086241,0.9871159058962574,0.9949748743718593,0.9906126999778729,0.992931316013207,0.9847357684608428,0.9802966069030876,0.9733333333333334,0.9885805184056214,0.9966046740458664,1.0,1.0000845322722989,0.9930744383986849,0.9955744419948602,0.9826761559648809,0.9903915295869883,0.9858707456740637,0.9800418508773494,0.9872413548724435,0.9920699972958748,1.0,0.9831484220304635,0.9940298507462688,0.9790359934910445,0.9803222674543339,0.9773828166854321,0.9966163227867664,1.0252563140785196,0.9916757198303192,0.9975509321464262,0.9752135448444172,1.0
2022-12-31,0.9772288758660562,0.9796108222971588,0.9744381337753139,0.9859146629898468,0.9803013349621078,0.9976902158036409,0.9894736842105264,0.9709646449532745,0.9881579704683591,0.9848946313032035,0.9761977094695449,0.9770299686957983,0.97446071460244,0.9831798249735084,0.9781274586939416,0.9671448584947239,0.9802056305233903,0.9925297874201732,0.9849893698388025,0.9978294161305994,0.9845310452858572,0.9866487400937902,0.9778670672719664,0.977139031140583,0.9769368768879498,0.9848225240228607,0.9871244635193132,0.9964864206552186,0.9949151617246264,0.9886729072901002,0.9954598334202949,0.9847314963020758,0.9880660627392133,0.9795654046906368,0.9780005310507757,0.9848688799278119,0.9890562776361503,1.0,0.9808427682735804,0.9859777034559642,0.9776245015382284,0.9763652806204862,0.9787828091550582,0.9933806355778476,1.0102020404080816,0.9874518064083548,0.9949371852357528,0.9723937751778915,0.984569335948572
2023-01-31,0.9783182840204097,0.974379245084464,0.9738749895088049,0.9867225070075285,0.9797846163955314,0.9998583118059632,0.9897193664906918,0.9700333253001063,0.9831853298036796,0.9841730164454917,0.9760584927286663,0.9823766930591713,0.9660005651347745,0.9776475630015886,1.0,0.9633604060172368,0.9785504879435961,0.9871017308077181,0.986347070046957,0.9941271551724138,0.9857097262140135,0.9853222673679649,0.9761966740567197,0.9730990562569484,0.9704576268715466,0.9842363752975193,0.9806949806949808,0.9920140353069182,0.9930494654417378,0.9877189293409327,0.9938149480415667,0.9844552928161496,0.9785270535395679,0.9778006892575519,0.9732934436787914,0.9799742380487378,0.9844694041317197,1.0,0.9764795975093932,0.980326775591864,0.9764657178697831,0.9731810034784794,0.9810380362025578,0.9935040871453455,1.0030395136778116,0.985884293168286,0.9896549153197176,0.9741262137760711,0.9819792970535056
2023-02-28,0.979404327385149,0.9858358540672523,0.9804926615805082,0.9928525090631153,0.9859727846520684,0.9975025305740649,0.9918478260869565,0.9728142703989252,0.9849707181258608,0.9820340027775512,0.9754592350360314,0.9771747304124415,0.9698451318085778,0.9811967357771133,1.0,0.973124917297756,0.9806277165194199,0.9865346122310836,0.9940978925356052,1.0000724952878062,0.9873187409203551,0.9906394752803311,0.9832238155441405,0.9811114827702325,0.9794871794871794,0.983724622685065,0.9936329588014982,0.9899712405287318,0.992658467718142,0.9866902933933647,0.9821463513324019,0.9798529484756074,0.9726572277845708,0.9803712392279181,0.9751945321977638,0.9862623929361904,0.9850389968234391,1.0,0.9804837799386713,0.986538056417814,0.9787433900765506,0.977935844354029,0.9809209349972683,0.9972082253089223,0.9769214388863404,0.9905864975995448,1.0005061656289607,0.9678070292030815,0.987905875507266
2023-03-31,0.987409881842211,0.988355501856449,0.9808723400476723,0.9958226267019105,0.9896135149015641,1.00643551587857,0.9936099277644008,0.9764151622476901,0.9934885083688177,0.982846115465261,0.98335655429908,0.9841574293883596,0.981786681190713,0.9922647015493984,0.9971590909090908,0.9745960714735424,0.9822448601601929,0.9966879561615611,0.9903528388569975,1.0035238186460087,0.9933344093285434,0.9963779297971767,0.986502258741523,0.9840657161978561,0.9908597926675096,0.9886504750378955,0.994511643233722,0.9967637540453075,1.0088616212496884,0.9938864272727516,0.9845945945945946,0.9853389029047205,0.9853242196549409,0.9899830920156613,0.9829703266489932,0.9929169702333193,0.9904535870230989,1.0,0.9820667244771475,0.998999777728384,0.9813877971004938,0.9809940713328232,0.98923536224192,0.9990362993896563,1.0047846889952152,0.9956904070029073,1.0085199008869048,0.9718573422779243,0.9936370676303564
2023-04-30,0.9849176709172294,0.9894217339426401,0.9875815083451455,0.9972687069853654,0.9930471472735931,1.015797160980141,0.9940476190476191,0.9773050559371724,0.9953105644520706,0.9847072804555421,0.98732214798565,0.9946778507459552,0.9877317914236028,0.9966841200571572,1.0005747126436781,0.978008676953748,0.9872918028841335,1.0036537680359148,0.9927211748903616,1.013215146598455,0.9997417163311316,0.9981099763885743,0.9923551251131988,0.981831654821651,0.9942135828089436,0.9939394700081684,0.9980482513487972,1.0001961938395134,1.0110627181765983,0.9988428193050163,0.9889464461443346,0.9905583786456778,1.0000671299393618,0.9928389315878685,0.9800419731376012,0.991627110876494,0.9948262164128368,1.001737802469786,0.9892163039107259,1.0,0.9860251107322201,0.9847874892403624,0.9908372104788826,0.9990810926819921,1.0133333333333334,0.9971887945522346,1.0188585125871337,0.9744273775483276,0.9983865184653996
2023-05-31,0.9919428225900186,0.9939476742675334,0.9885040763769083,1.0011308390270848,0.9924028876613762,1.0229501473978986,0.9975725246484963,0.9778142252632072,0.9936839798742602,0.9861432616689807,0.9946492832852735,0.9976866886371107,0.9938132652361297,0.9963243365225184,1.0108430799220274,0.9878318185780377,0.9898816612263783,1.0159015563040252,0.9955614375240737,1.0226117445863412,1.0016043658412994,0.9982905917950736,0.9946773219576599,0.9863207742841493,1.0,0.9963639655271659,1.0,1.0002223704692017,1.0256958282487403,0.9960294935082623,0.9935549165618686,0.9890328081478617,1.0118473988302743,0.997771218732339,0.9876375451734587,0.9954174255416705,0.998176803035649,1.0150375939849623,0.9888369115016409,1.0,0.989612307533337,0.990417936355089,0.9917538243085761,1.0022070196588657,1.0445682451253482,0.9986950294750194,1.0279001819264266,0.9788014778377433,0.9695154657607724
2023-06-30,0.9941041384198332,0.9925988651400527,0.9873996924906625,1.0017845507497598,0.996369847729635,1.0313586103400372,1.0,0.9788689766194895,0.9967989730798023,0.9878104610163346,0.9936940773635397,0.9968130137955612,0.9948926068061577,0.9970231801722091,1.0000781494216942,0.9866562071856183,0.9856221880647223,1.0175522949490978,0.9926302723887513,1.0251658261920897,1.0027324696935669,1.0018979126589698,0.9915241537955791,0.9890241128298454,1.0,0.9964941651188476,0.9981481481481482,0.9995598591549296,1.0245054996500418,1.006266237510855,0.9953512396694215,0.9939851787920474,1.0147694755209458,0.9982495597826776,0.9920516225468021,0.9942360205710423,1.0023641428912657,1.0214300306143294,0.9893569810765711,1.0,0.9896075001118894,0.9884478506612794,0.9921917538692027,1.0012077902854069,1.032047501645002,0.9995878235877288,1.0282502716675812,0.9872983449782862,0.9861538461538462
